id,name,address,city,derived_suburb,state,country,booking_url,city_looks_like_street
f651e29d-4c84-4491-88e5-d24e7921a767,"Hume Tennis & Community Centre (Craigieburn)","225 Marathon Blvd (cnr Newbury Blvd), Craigieburn VIC 3064","225 Marathon Blvd (cnr Newbury Blvd)","Marathon Blvd (cnr Newbury Blvd)","VIC","Australia","https://humetennis.com.au/book-a-court/",true
0f2bdbb5-9ee1-4abc-954a-ab087875e19a,"Hunters Hill Club – Tennis","12–20 Madeline St, Hunters Hill NSW 2110","12–20 Madeline St","12–20 Madeline St","NSW","Australia","https://www.huntershillclub.com.au/play",true
defbb381-3272-404b-a425-cf1cff609553,"Huon Valley PCYC","40 Wilmot Rd, Huonville TAS 7109","40 Wilmot Rd","40 Wilmot Rd","TAS","Australia","https://www.hobartpcyc.org.au/huon-valley-pcyc-book-online/",true
70587886-c0b5-426c-9b28-30d60605f3be,"Illawarra Tennis Centre (Rockdale)","89A Wolseley St, Bexley NSW 2207","89A Wolseley St","89A Wolseley St","NSW","Australia","https://www.tennisvenues.com.au/booking/rockdale-tc",true
5dc8ce91-e935-4278-8186-d9a4ce9fcec5,"InDeep Tennis (Darlinghurst)","1A Barcom Ave, Darlinghurst NSW 2010","1A Barcom Ave","1A Barcom Ave","NSW","Australia","https://www.indeep.com.au/book-online",true
c2f2b73a-2011-4216-9cc3-37ed7f4de749,"Infinity Tennis (Chandler)","773 Boston Rd, Chandler QLD 4155","773 Boston Rd","Boston Rd","QLD","Australia","https://infinitytennis.com.au/tennis-court-hire-brisbane/",true
5e6a4da4-7d9d-4ed1-9771-5e1940ecc430,"Intrinsic Sports Revesby","2B Brett Street, Revesby NSW 2212","Revesby","Revesby","NSW","Australia","https://intrinsicsports.com.au/",false
4e801f6c-c72b-48c5-8901-118c3a3a1bdc,"Island Bay Tennis & Squash Club","2 The Parade, Island Bay","2 The Parade","2 The Parade","","Australia","https://auth.helloclub.com/signin?response_type=code&amp;redirect_uri=https://islandbaytsc.helloclub.com/oAuthCallback&amp;state=7uqWa4su1Hx5elV3Hzo2D5yxE4Bq3F5H&amp;client_id=frello&amp;code_challenge=EBtHaZoM3sjvHqcdnBOSnF2z-1_VwvDY_hOXA1eGNto&amp;code_challenge_method=S256&amp;signup=false",true
f307a254-2549-4e71-a941-f1d1839db4f3,"John Cain Memorial Park Courts","281 Clarendon St (John Cain Park), Thornbury VIC","281 Clarendon St (John Cain Park)","Clarendon St (John Cain Park)","VIC","Australia","https://www.darebin.vic.gov.au/",true
7e792fa0-8f5c-480d-a2ec-bdb33d5354b5,"Johnson Park","New Canterbury Road, Dulwich Hill NSW 2203","Dulwich Hill","Dulwich Hill","NSW","Australia","https://www.innerwest.nsw.gov.au/johnson-park",false
8facb5b3-8df0-46e7-98ae-e0fda8a6dd9a,"Jubilee Oval","Jubilee Avenue, Carlton NSW 2218","Carlton","Carlton","NSW","Australia","https://www.georgesriver.nsw.gov.au/jubilee-oval",false
9f904cb1-403c-4cc5-8fe1-07bb69e4e95e,"Jubilee Park","Jubilee Avenue, Glebe NSW 2037","Glebe","Glebe","NSW","Australia","https://www.cityofsydney.nsw.gov.au/sports-facility-booking-services/book-sports-field",false
0d646e3f-f4a3-42cf-916c-3a6f06029668,"Kalkallo Recreation Reserve Tennis","45 Toyon Rd, Kalkallo VIC","Kalkallo","Kalkallo","VIC","Australia","play.tennis.com.au/court-hire/kalkallorecreationreserve",false
290c0b09-0500-4a0c-ac73-9f532d693b22,"Karingal Drive Tennis (Council)","118 Karingal Dr (Malcolm Blair Reserve), Greensborough VIC","Greensborough","Greensborough","VIC","Australia","play.tennis.com.au/court-hire/KaringalDriveTennisClub",false
4505029c-af6e-4f0d-acbc-35654850b6e5,"Karingal Drive Tennis Club","118 Karingal Dr (Malcolm Blair Reserve), Greensborough VIC","Greensborough","Greensborough","VIC","Australia","play.tennis.com.au/court-hire/KaringalDriveTennisClub",false
25a1627c-dcfe-45e4-9273-aa905c5dcde2,"Keilor East Tennis Club","115 Rachelle Rd, Keilor East VIC","Keilor East","Keilor East","VIC","Australia","play.tennis.com.au/court-hire/KeilorEastTennisClub",false
9ba81d3f-3835-450b-b4a1-e66cb0908ed7,"Keirle Park Tennis Centre (Manly)","277 Pittwater Rd, Manly NSW 2095","277 Pittwater Rd","Pittwater Rd","NSW","Australia","https://www.keirleparktennis.com.au/bookings",true
a6a9d757-a465-49ba-8706-b0202fd1d76c,"Kendall Village Green Courts (KRG)","Kendall St, West Pymble NSW 2073","Kendall St","Kendall St","NSW","Australia","https://krg.bookable.net.au/venues/37/kendall-village-green-tennis-courts",true
829a50b9-e831-4d14-acff-5fe454e6b7b6,"Keon Park Tennis Club","80 Hickford St (J.C. Donath Reserve), Reservoir VIC","80 Hickford St (J.C. Donath Reserve)","80 Hickford St (J.C. Donath Reserve)","VIC","Australia","https://play.tennis.com.au/keonparktennisclub",true
01991e28-0c1f-4908-a775-341657fb396e,"Kew East (Victoria Park) Tennis - Club","Adeney Ave (Victoria Park), Kew VIC","Kew","Kew","VIC","Australia","play.tennis.com.au/court-hire/KewTennisClub",false
0e392c73-9b57-439e-b3e6-40baa9156dc1,"Kew Tennis Club","45 Adeney Ave, Kew VIC","Kew","Kew","VIC","Australia","play.tennis.com.au/court-hire/KewTennisClub",false
ebeb0881-50d2-4de8-8f6e-bb409d2c8529,"KGV Recreation Centre – Futsal","15 Cumberland St, The Rocks NSW 2000","15 Cumberland St","15 Cumberland St","NSW","Australia","https://online.cityofsydney.nsw.gov.au/king-george-v/KGVBookings",true
95465e32-7e4d-495b-a2f7-65b0565143d9,"KGV Recreation Centre – Pickleball","15 Cumberland St, The Rocks NSW 2000","15 Cumberland St","15 Cumberland St","NSW","Australia","https://online.cityofsydney.nsw.gov.au/king-george-v/KGVBookings",true
06cee560-5ed1-4700-9ab0-871044759200,"Kialla Park Old Students Tennis Club","Kialla Park Recreation Reserve, Reserve St, Kialla VIC 3631","Reserve St","Reserve St","VIC","Australia","https://play.tennis.com.au/kiallaparkoldstudentstc/booking/bookbydate",true
4bf224dd-e8b6-418b-b55b-436fe5e89c26,"Kialla Park Tennis Club","Kialla Park Recreation Reserve, Reserve St, Kialla VIC 3631","Reserve St","Reserve St","VIC","Australia","https://play.tennis.com.au/KiallaParkOldStudentsTennisClub",true
2fc12c60-f31c-4f73-a57d-d58a89fbbd94,"Kikoff Football Alexandria","99 Mitchell Road, Alexandria NSW 2015","Alexandria","Alexandria","NSW","Australia","https://kikoff.com.au/alexandria",false
ca449a41-6afc-4fea-bb81-87a31efdb46c,"KIKOFF Harbord (Brookvale)","187 Harbord Rd, Brookvale NSW 2100","187 Harbord Rd","Harbord Rd","NSW","Australia","https://kikoff.com.au/5-aside-football-pitches/",true
f0881716-1337-4ef4-9bc1-fa525a37fb6e,"KIKOFF Lakemba","576A Punchbowl Rd, Lakemba NSW 2195","576A Punchbowl Rd","576A Punchbowl Rd","NSW","Australia","https://kikoff.com.au/5-aside-football-pitches/",true
95baa2c4-ff77-4ff5-b60f-3e4c2fd48d56,"Killara Park Tennis Courts (KRG)","Rosebery Rd, Killara NSW 2071","Rosebery Rd","Rosebery Rd","NSW","Australia","https://krg.bookable.net.au/venues/48/killara-park-tennis-courts",true
9ce57162-61be-460d-a23a-3303ecbe2eb1,"King George Park","Manning Road, Rozelle NSW 2039","Rozelle","Rozelle","NSW","Australia","https://www.innerwest.nsw.gov.au/king-george-park",false
7ba5b69a-bdb9-4dd4-bb36-7a524fcc5b12,"Kingsbury Tennis Club","1C Browning St (KW Joyce Reserve), Kingsbury VIC","1C Browning St (KW Joyce Reserve)","1C Browning St (KW Joyce Reserve)","VIC","Australia","https://play.tennis.com.au/kingsburytennisclub",true
a1c220fa-aaa7-4312-8daa-26283a2179cf,"Kingston Beach Oval","Recreation St, Kingston TAS 7050","Recreation St","Recreation St","TAS","Australia","https://www.kingborough.tas.gov.au/wp-content/uploads/2021/09/Casual-Sports-Ground-Usage-Application-Form.pdf",true
9188f4b2-ae22-4049-b160-d447e687f31a,"Kingston Pickleball Centre","38/107 Wells Rd, Chelsea Heights VIC","38/107 Wells Rd","38/ Wells Rd","VIC","Australia","https://kingstonpickleball.com.au",true
a77e02f4-636f-4f8d-9ec9-890e20dcf11c,"Kingston Tennis Club","Kingston View Dr, Kingston TAS 7051","Kingston View Dr","Kingston View Dr","TAS","Australia","https://play.tennis.com.au/kingstonTennisClub/legacy-booking?id=3b1efab1-5de8-4323-87a6-fdffe5b52e77",true
46dfd6ce-878f-4727-9663-519b5ca1d475,"Knox Regional Football Centre","291 George St, Wantirna South VIC","291 George St","George St","VIC","Australia","https://www.footballvictoria.com.au/",true
1f72792a-6b99-47e2-852b-3baba9ef7203,"Koo Wee Rup Tennis Centre","243 Rossiter Rd, Koo Wee Rup VIC","Koo Wee Rup","Koo Wee Rup","VIC","Australia","play.tennis.com.au/court-hire/KooWeeRupTennisCentre",false
dfa1d5fd-bab9-48a7-9230-4a34242abfd5,"KTP Sports Centre (East Hills) – Tennis","Sutar Ave, East Hills NSW 2213","Sutar Ave","Sutar Ave","NSW","Australia","https://ktpsports.com.au/",true
fdd0d086-7db4-4d16-a53b-dbfddd8dafe0,"KTP Sports Centre (Panania) – Tennis","Marco Ave, Panania NSW 2213","Marco Ave","Marco Ave","NSW","Australia","https://ktpsports.com.au/",true
831f0e3a-0d71-472d-9c3e-d42a114e7c1c,"La Trobe Sports Stadium (Bundoora)","La Trobe Sports Park, Plenty Rd, Bundoora VIC","Bundoora","Bundoora","VIC","Australia","latrobe.edu.au/sport/facilities/bundoora-sports-facilities/la-trobe-sports-park/la-trobe-sports-stadium",false
2cdf9713-c0e4-4ddb-aed2-ce7c8039b4b6,"Lane Cove Tennis Club","Central Park, Kenneth St, Longueville NSW 2066","Kenneth St","Kenneth St","NSW","Australia","https://tennisbcs.com.au/book-court/",true
1bc2e10d-f922-4ac5-9c49-7bf64a084baa,"Lane Cove West Tennis Club","Lloyd Rees Dr, Lane Cove West NSW 2066","Lloyd Rees Dr","Lloyd Rees Dr","NSW","Australia","https://play.tennis.com.au/lanecovewesttennisclub/Booking/BookByDate",true
ac88eda7-930f-40a0-9ce5-f0e27fed776c,"Latham Park Tennis Centre (South Coogee)","Henning Ave, South Coogee NSW 2034","Henning Ave","Henning Ave","NSW","Australia","https://lathamparktennis.com.au/court-hire/",true
3950bed2-e683-4a25-802d-18fee7c502d6,"Latrobe Tennis Club","207 Gilbert Street (corner Gilbert & Noone/Percival), Latrobe TAS 7307","Latrobe","Latrobe","TAS","Australia","https://play.tennis.com.au/latrobetennisclubtasmania",false
c65d1b51-e6ec-48b5-a706-c34fc44621f5,"Launceston Regional Tennis Centre","57 Racecourse Crescent, Launceston TAS 7250","Launceston","Launceston","TAS","Australia","https://play.tennis.com.au/LauncestonRegionalTennisCentre/Booking/BookByDate",false
a5719795-311a-421f-8dce-b8891d7a0ff6,"Laverton Park Tennis Club","Merton St (Laverton Park), Altona Meadows VIC","Altona Meadows","Altona Meadows","VIC","Australia","play.tennis.com.au/court-hire/LavertonParkTennisClub",false
169b16fe-e434-41e5-9bda-8bf7fd2c9baa,"Lawson Square Park Tennis Courts (Merrylands)","Price St, Merrylands NSW 2160","Price St","Price St","NSW","Australia","https://play.tennis.com.au/lawsonsquareparktenniscourts/Booking/BookByDate",true
23411790-7f4e-4c1a-b550-21a3138096a1,"Leichhardt Oval","Mary Street, Lilyfield NSW 2040","Lilyfield","Lilyfield","NSW","Australia","https://www.innerwest.nsw.gov.au/leichhardt-oval",false
cdf07ecd-9d75-467f-8b0e-0748ec4bdc60,"Level Up Pickleball","Westfield Knox (425 Burwood Hwy), Wantirna South VIC","Westfield Knox (425 Burwood Hwy)","Westfield Knox ( Burwood Hwy)","VIC","Australia","https://www.leveluppickleball.com.au",true
8d4b6b98-ec29-4e19-a704-9954e2a1b31d,"Lightwood Park Complex (Grounds 1","2 & 3)","2 & 3)","2 & 3)","","Australia","Soccer (outdoor)",true
8d3511a3-c502-4b7a-a326-643228c3901d,"Lindfield Soldiers Memorial Park Courts (KRG)","79A Tryon Rd, Lindfield NSW 2070","79A Tryon Rd","79A Tryon Rd","NSW","Australia","https://krg.bookable.net.au/venues/8/lindfield-soldiers-memorial-park-tennis-courts",true
eeb3bb3c-1a86-4c60-9d70-d88b66ff8858,"Lindisfarne Memorial Tennis Club","End of Park Rd, Lindisfarne TAS 7015","End of Park Rd","End of Park Rd","TAS","Australia","https://play.tennis.com.au/court-hire/LindisfarneTennisClub",true
09acafaa-fc47-4ca7-93ff-cad87d54856a,"Lindisfarne Tennis Club","Tasmania","Tasmania","Tasmania","","Australia","https://play.tennis.com.au/LindisfarneTennisClub",false
317e14d8-be69-4f6f-8b6e-d17ac34c0ed4,"Litis Stadium","41 Britannia Road, Leederville WA 6009","41 Britannia Road","41 Britannia Road","WA","Australia","https://www.spacetoco.com/space/litis-stadium",true
1b021c6b-1763-44e5-8422-7861303e9f93,"Logan Metro Sports & Events Centre","357 Browns Plains Rd, Crestmead QLD 4132","357 Browns Plains Rd","Browns Plains Rd","QLD","Australia","https://loganmetrosec.skedda.com/booking",true
417d1479-50ea-407d-a00c-dbb29dc717ad,"Longford Tennis Club","Tasmania","Tasmania","Tasmania","","Australia","https://play.tennis.com.au/LongfordTennisClub",false
1a802785-e8e4-4f01-97b4-b203d05fa9b4,"Lords Recreation Centre","Subiaco WA","Subiaco WA","Subiaco WA","WA","Australia","https://www.lords.com.au/court-bookings/sports-courts",false
d26d6836-28c4-41db-95fe-882948c1c6b3,"Loton Park Tennis Club","Cnr Lord Street and Bulwer Street, Perth WA 6000","Cnr Lord Street and Bulwer Street","Cnr Lord Street and Bulwer Street","WA","Australia","https://play.tennis.com.au/LotonParkTennisClub",true
d84ba87f-c5b3-47c1-95c5-8b5d2ba26cff,"Lucius Park","Spearwood WA","Spearwood WA","Spearwood WA","WA","Australia","https://www.spacetoco.com/space/spearwood-wa-lucius-park",false
7d9762cc-4d45-4ef7-a0bd-bd762088c6ac,"Lyne Park Tennis Centre","New South Head Road, Rose Bay NSW 2029","Rose Bay","Rose Bay","NSW","Australia","https://lyneparktennis.com.au/book-a-court",false
cbfe707d-c596-4656-b731-151e820ab190,"Maccabi WA Facilities","Perth WA","Perth WA","Perth WA","WA","Australia","https://maccabi.com.au/wa/members-wa/facility-hire/",false
9ba83cd2-d781-4a62-928c-9d14c7ba24fa,"Macquarie University Sports Fields","Ross Gwilliam Field, Macquarie Park NSW 2113","Ross Gwilliam Field","Ross Gwilliam Field","NSW","Australia","https://www.mq.edu.au/about/campus-services-and-facilities/sport/sports-fields",false
339dfe68-a68c-4668-bec0-e81906dfd3b7,"Mahon Park","Kellick Street, Waterloo NSW 2017","Waterloo","Waterloo","NSW","Australia","https://www.cityofsydney.nsw.gov.au/sports-facility-booking-services/book-sports-field",false
2ba61907-6f47-41b3-951d-a5db7c8b4e06,"Majors Bay Reserve – Synthetic Fields (Concord)","Concord NSW 2137","Concord NSW 2137","Concord","NSW","Australia","https://www.canadabay.nsw.gov.au/majors-bay-reserve",true
c2254e51-7b3a-4a33-b600-158d226eae2d,"Malpass Tennis (East Brisbane)","Heath Park, East Brisbane QLD 4169","Heath Park","Heath Park","QLD","Australia","https://malpasstennis.com.au/pickleball-court-hire/",false
e6656b75-d7fa-4eaa-a00e-064f75d66788,"Malvern Tennis Centre","43A Union St, Armadale VIC 3143","43A Union St","43A Union St","VIC","Australia","https://www.tennisvenues.com.au/booking/malvern-tc",true
b4c0f22e-da0e-41d7-ab36-ace7876bef2b,"Malvern Tennis Centre (Stonnington)","43A Union St, Armadale VIC 3143","43A Union St","43A Union St","VIC","Australia","https://www.netsports.com.au/book-a-court",true
a7014073-938d-4cdc-8f41-699510239db8,"Margaret Whitlam Recreation Centre","41 Flood Street, Bondi NSW 2026","Bondi","Bondi","NSW","Australia","https://www.waverley.nsw.gov.au/recreation/sports_fields/margaret_whitlam_recreation_centre",false
cf23df7d-87d6-429b-8fcb-95e6819432a2,"Maribyrnong Park Tennis Club","189 Holmes Rd, Moonee Ponds VIC","Moonee Ponds","Moonee Ponds","VIC","Australia","play.tennis.com.au/court-hire/maribyrnongparktennisclub",false
9e9efc5b-a7d4-4168-99a3-6c0725174631,"Marrickville District Lawn Tennis Club","33 Centennial Street, Marrickville NSW 2044","Marrickville","Marrickville","NSW","Australia","https://play.tennis.com.au/MarrickvilleDistrictLawnTennisClub/court-hire/book-by-date",false
61ba60b0-6e64-4130-b678-9abb7e26d878,"Marrickville Park","Illawarra Road, Marrickville NSW 2204","Marrickville","Marrickville","NSW","Australia","https://www.innerwest.nsw.gov.au/marrickville-park",false
5bff838a-93cd-4d2f-a8e5-f68c0d0ba37a,"Marrickville PCYC","308 Marrickville Road, Marrickville NSW 2204","Marrickville","Marrickville","NSW","Australia","https://www.pcycnsw.org.au/marrickville",false
4a0002d8-0356-4cb4-afdb-516eaf6c1aca,"Matchpoint Tennis – North Lakes","North Lakes State College, Joyner Cct, North Lakes QLD 4509","Joyner Cct","Joyner Cct","QLD","Australia","https://www.matchpoint.net.au/court-hire/",false
9c09feba-6f70-481b-a513-ba7bbe413762,"MCC Glen Iris Valley Tennis Club","260 High St Rd, Mount Waverley VIC","Mount Waverley","Mount Waverley","VIC","Australia","play.tennis.com.au/MCCGlenIrisValleyTennisClub/Booking/BookByDate",false
086e2eab-4ce1-431d-90a9-c985bcf2bd50,"Meercroft Park Sporting Complex","240 William Street (carpark via Bluff Road), Devonport TAS 7310","Devonport","Devonport","TAS","Australia","https://devonport.bookable.net.au/venues/10/meercroft-park",false
fbe786ce-256a-4b11-8e7c-554767a6af7f,"Melbourne Park (National Tennis Centre)","Olympic Blvd (Entrance D), Melbourne VIC 3000","Olympic Blvd (Entrance D)","Olympic Blvd (Entrance D)","VIC","Australia","https://tennisworld.perfectgym.com.au/ClientPortal2/#/",true
f07081b0-11ad-4007-9fa0-3273fe91fe9b,"Melbourne Sports & Aquatic Centre (MSAC) – Stadium Courts","30 Aughtie Dr, Albert Park VIC","30 Aughtie Dr","30 Aughtie Dr","VIC","Australia","https://msac.perfectgym.com.au/clientportal2",true
87927ac5-866b-4730-947d-37f0d5141048,"Melville Tennis Centre","Melville WA","Melville WA","Melville WA","WA","Australia","https://www.melvilletenniscentre.com.au/court-hire/",false
73972deb-d532-4df0-aa86-f274435922d6,"Michael Clarke Recreation Centre","Carnes Hill Marketplace, Carnes Hill NSW 2171","Carnes Hill","Carnes Hill","NSW","Australia","https://www.liverpool.nsw.gov.au/michael-clarke",false
67143156-e645-468d-86c5-27aa8058fcdf,"Middle Head Tennis Court (Mosman)","1110 Middle Head Rd, Mosman NSW 2088","1110 Middle Head Rd","Middle Head Rd","NSW","Australia","https://harbourtrust-events.bookable.net.au/#!/event-detail/MiddleHeadTennisCourt",true
c0b2ad65-af1a-45fa-8e31-88686b45df97,"Miller Park Tennis Club","Cnr Mountain Hwy & Liverpool Rd, Boronia VIC 3155","Cnr Mountain Hwy & Liverpool Rd","Cnr Mountain Hwy & Liverpool Rd","VIC","Australia","https://play.tennis.com.au/MillerParkTennisClub",true
6c625a2a-26b7-4b07-a5a8-8b8083698f5d,"Miller Park Tennis Club (Lane Cove North)","38A Mowbray Rd, Lane Cove North NSW 2066","38A Mowbray Rd","38A Mowbray Rd","NSW","Australia","https://play.tennis.com.au/millerparktennisclub/booking/bookbydate",true
b8198b6f-2d2e-4188-b714-d7c7ce62a617,"Mona Vale Tennis Club","Kitchener Park, Pittwater Rd, Mona Vale NSW 2103","Pittwater Rd","Pittwater Rd","NSW","Australia","https://www.monavaletennis.com.au/bookings",true
04ae9ce1-74cf-4914-9e5f-b9e9e31f5181,"Monash Sport – Clayton (Recreation Hall & Games Hall)","42 Scenic Blvd (Monash University Clayton), Clayton VIC","Clayton","Clayton","VIC","Australia","monash.edu/sport/facilities-and-court-hire/clayton",false
5afce6db-4b98-491f-b146-511b06ac39ca,"Montmorency Tennis Club","93 Para Rd (Montmorency Park), Montmorency VIC","Montmorency","Montmorency","VIC","Australia","play.tennis.com.au/montmorencytennisclub/court-hire/",false
8377cff8-3e4a-4822-b34c-d44b5ff5f7bb,"Montrose Tennis Courts (Glenorchy City Council)","Montrose, Glenorchy TAS","Glenorchy","Glenorchy","TAS","Australia","https://www.gcc.tas.gov.au/discover-glenorchy/venues-and-facilities/sporting-facilities/",false
54198ca8-2892-4377-9cd9-cd6f42abb03f,"Moonah Sports Centre (NFSRA)","17 Gormanston Rd, Moonah TAS 7009","17 Gormanston Rd","17 Gormanston Rd","TAS","Australia","https://nfsra.com.au/court-hire/",true
8926513d-9dae-41c2-9be4-0185e4bc4bce,"Moorabbin Indoor Sports (MITennis)","2/117 Cochranes Rd, Moorabbin VIC","Moorabbin","Moorabbin","VIC","Australia","mitennis.com.au",false
0224564f-f994-428b-be82-6863e3b2b797,"Morningside Tennis Centre","123 Beverley St, Morningside QLD 4170","123 Beverley St","Beverley St","QLD","Australia","https://www.tennisvenues.com.au/booking/morningside-tc",true
90cdb238-e557-4aa6-a573-0b01eda67ade,"Morona Avenue Reserve Courts (KRG)","Morona Ave, Roseville NSW 2069","Morona Ave","Morona Ave","NSW","Australia","https://krg.bookable.net.au/venues/41/morona-avenue-reserve-tennis-courts",true
47d20dda-14e0-4ee3-856c-32effe310027,"Mosman Lawn Tennis Club","2 Sinclair St, Mosman NSW 2088","2 Sinclair St","2 Sinclair St","NSW","Australia","https://www.tennisvenues.com.au/booking/mosman-lawn-tc",true
208ac7d5-f179-4420-9139-0b945430f66a,"Mosman Lawn Tennis Club","11 Gouldsbury Street, Mosman NSW 2088","Mosman","Mosman","NSW","Australia","https://www.mosmanlawntennis.com.au/book",false
c1e8b4c9-7d66-43c6-b4b1-e027aece730e,"Mount Annan Leisure Centre","Main Street, Mount Annan NSW 2567","Mount Annan","Mount Annan","NSW","Australia","https://www.camden.nsw.gov.au/mount-annan",false
ac75f323-71f2-4601-90dc-70d497262985,"Mt Lawley Tennis Club","Mt Lawley WA","Mt Lawley WA","Mt Lawley WA","WA","Australia","https://playtennisperth.com.au/book-a-court",false
6d89c02b-be24-4374-a0a7-0251476473dd,"Mt Lawley Tennis Club - Pickleball","Mt Lawley WA","Mt Lawley WA","Mt Lawley WA","WA","Australia","https://www.mtlawleytennis.com.au/play/pickleball/",false
1d1599ff-6a34-4854-aa4f-c43898706d60,"Murdoch University - Indoor Courts","Murdoch University, Perth WA","Murdoch University","Murdoch University","WA","Australia","https://www.murdoch.edu.au/murdoch-active/facilities-and-hiring",false
c98fcc62-b614-4ee2-9d33-c7b51e7c5870,"Muritai Tennis Club","358 Muritai Road, Eastbourne, Lower Hutt, 5013","Lower Hutt","Lower Hutt","","Australia","https://clubspark.kiwi/Content/Icons/favicon.ico?c=en-GB&amp;v=638900865730000000-257000",false
2e9fe1ff-0602-4ffe-b648-3afeb4df00b1,"Murrumbeena Tennis Club","2–4 Bute St, Murrumbeena VIC","Murrumbeena","Murrumbeena","VIC","Australia","play.tennis.com.au/murrumbeenatennisclub/Booking/BookByDate",false
14e5483c-3b64-4330-9175-8978a25d93fb,"Neutral Bay Club – Tennis","3 Westleigh St, Neutral Bay NSW 2089","3 Westleigh St","3 Westleigh St","NSW","Australia","https://neutralbayclub.com/court-hire/",true
30427815-07b8-4cf2-89c4-4d31301ba666,"New Farm Park Tennis Courts","1042 Brunswick St, New Farm QLD 4005","1042 Brunswick St","Brunswick St","QLD","Australia","https://communify.org.au/series/tennis-at-new-farm-park/",true
f70c3e33-c1cd-4988-8c69-356cbb613112,"New Town Catholic Tennis Club","Tasmania","Tasmania","Tasmania","","Australia","https://play.tennis.com.au/newtowncatholictennisclub/Account/SignIn?returnUrl=https%3a%2f%2fplay.tennis.com.au%2fnewtowncatholictennisclub%2fBooking%2fBookByDate",false
77d6e0f0-3499-4fbf-8f7e-e207aecef9fd,"Newport Community Centre (Tennis)","11–13 The Boulevarde, Newport NSW 2106","11–13 The Boulevarde","11–13 The Boulevarde","NSW","Australia","https://www.northernbeaches.nsw.gov.au/things-to-do/recreation-area/newport-community-centre",true
0c51a6d7-dfa7-47b6-b43e-388a4d66f077,"Newstead Tennis & Squash Centre","49-63 Olive Street, Newstead TAS 7250","Newstead","Newstead","TAS","Australia","https://play.tennis.com.au/opencourtsessions/newsteadtennisandsquashcentre",false
99bff70f-ddbb-4632-ae9c-fc6055f2332c,"North Narrabeen Community & Tennis Centre","7 Boondah Road, North Narrabeen NSW 2101","North Narrabeen","North Narrabeen","NSW","Australia","https://www.northernbeaches.nsw.gov.au/things-to-do/recreation-area/north-narrabeen-community-tennis-centre",false
c9cf1b19-8947-4ec5-95be-e95eda756b79,"North Park Tennis Club","Corner Elliot Ave & Flemington Rd, North Melbourne VIC","North Melbourne","North Melbourne","VIC","Australia","play.tennis.com.au/court-hire/NorthParkTennisClub",false
e5f2d857-cf58-400d-921b-090c062d1eeb,"North Sydney Tennis Centre","1 Little Alfred Street, North Sydney NSW 2060","North Sydney","North Sydney","NSW","Australia","https://www.northsydneytennis.com.au/book",false
05674e4c-0d60-4a9a-bba3-5db7d4f786c9,"Northcote Tennis Courts (McDonell Park)","180 Victoria Rd, Northcote VIC","180 Victoria Rd","Victoria Rd","VIC","Australia","https://play.tennis.com.au/",true
a419a50a-671a-476c-90fd-026670dd8028,"Nunawading Tennis Club","6 Lane St (Nicoll Park), Blackburn North VIC","Blackburn North","Blackburn North","VIC","Australia","play.tennis.com.au/nunawadingtennisclub/booking/bookbydate",false
8d754d8e-9339-4e9d-aac4-37c69baec83d,"Oakleigh Tennis Club (Caloola Reserve)","Caloola Reserve, 85 Atkinson St, Oakleigh VIC 3166","85 Atkinson St","85 Atkinson St","VIC","Australia","https://play.tennis.com.au/oakleightennisclub/booking/bookbydate",true
f4f2b5fe-af87-47e4-994a-f3807666eb10,"Oakleigh Tennis Club (Caloola)","Park Rd, Oakleigh VIC 3166","Park Rd","Park Rd","VIC","Australia","https://play.tennis.com.au/OakleighTennisClub",true
a8bbf7ae-fa19-4cfd-9b69-b8e60cdef0d2,"Padel Brisbane","200 Settlement Rd, The Gap QLD 4061","200 Settlement Rd","Settlement Rd","QLD","Australia","https://padelbrisbane.co/book-a-court/",true
525f0a0a-baab-4598-be1e-3fdc0e8af744,"Parramatta City Tennis","Victoria Road, Parramatta NSW 2150","Parramatta","Parramatta","NSW","Australia","https://play.tennis.com.au/ParramattaCityTennis",false
81d75c84-795b-44f0-b96e-6690c736af16,"PCYC Northern Beaches (Dee Why)","40 Kingsway, Dee Why NSW 2099","Dee Why","Dee Why","NSW","Australia","https://www.pcycnsw.org.au/northern-beaches",false
6f916076-8b44-4a73-b766-095bec28e4cd,"Peakhurst Park Synthetic (Georges River)","Peakhurst NSW 2210","Peakhurst NSW 2210","Peakhurst","NSW","Australia","https://www.georgesriver.nsw.gov.au/Community/Facilities-and-Venues/Sportsgrounds/Peakhurst-Park",true
9e322dc5-9e17-4369-befc-2a6256f2f6eb,"Perry Park Recreation Centre","1B Maddox Street, Alexandria NSW 2015","Alexandria","Alexandria","NSW","Australia","https://www.cityofsydney.nsw.gov.au/venues-facilities/perry-park-recreation-centre",false
dcf53b58-21c5-4274-b487-f791978d7837,"Perth Soccer Club - Dorrien Gardens","Dorrien Gardens, Perth WA","Dorrien Gardens","Dorrien Gardens","WA","Australia","https://www.perthsc.com.au/facility-hire/",false
738df749-fc28-4991-96fe-82ad552d3c05,"Pickle Point Milperra","Milperra Sports Complex, Milperra NSW 2214","Milperra","Milperra","NSW","Australia","https://www.picklepoint.com.au/",false
